t,LeadStep,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,RowID
2020-04-08,1,-0.006588785,0.0001075661,0.0046095904,-0.003495647,0.0063112666,0.0125503717,0.0216424613,0.0002330577,0.0020295885,0.0108421756,0.0074104033,319
2020-04-09,1,-0.006163145,0.0003704057,0.0047456476,-0.003329013,0.0064464348,0.0121739217,0.0218106577,0.0003748159,0.0021632365,0.0127551879,0.0078188289,320
2020-04-13,1,-0.005868399,0.0004489306,0.0046695265,-0.003319463,0.006323336,0.012638497,0.0205568491,0.0003854719,0.0022296599,0.0122005068,0.0076320236,321
2020-04-14,1,-0.005864135,0.000657132,0.0046498859,-0.003282687,0.0075127895,0.015109784,0.0208624257,0.0004554442,0.0021405979,0.0118063876,0.0074783354,322
2020-04-15,1,-0.005563284,0.0011684475,0.0056265927,-0.002937556,0.0083469273,0.0166351547,0.0218651105,0.0007963382,0.0022331002,0.0121767213,0.0079519268,323
2020-04-16,1,-0.005747211,0.001071475,0.0053362059,-0.00298135,0.0084537334,0.0167613064,0.0212010278,0.0006781941,0.0021517824,0.0131021686,0.0079893276,324
2020-04-17,1,-0.005581316,0.0011522924,0.0058715955,-0.002971038,0.0091656635,0.0167512954,0.0221533642,0.0007009248,0.0021484243,0.0144349093,0.0080636761,325
2020-04-20,1,-0.005036752,0.0010094487,0.0059626111,-0.002824399,0.0088645536,0.0166430789,0.0209665984,0.000573864,0.0022373156,0.013829537,0.008137903,326
2020-04-21,1,-0.005184455,0.0007852347,0.0054689415,-0.002932104,0.0089519358,0.0163417648,0.0200937919,0.0004698729,0.0021908832,0.0130406676,0.0080772574,327
2020-04-22,1,-0.005561215,0.0004464903,0.0045577546,-0.003250305,0.0084805937,0.0156403192,0.0183240312,0.0003071166,0.0020863856,0.0123175679,0.0079586058,328
2020-04-23,1,-0.005257492,0.0007488041,0.005206681,-0.002947356,0.0084796852,0.0165552667,0.0198371366,0.0004585146,0.0021638939,0.0122715206,0.0081270372,329
2020-04-24,1,-0.005142311,0.0007159364,0.0048735615,-0.002854336,0.0086513726,0.0157428261,0.0190829628,0.0004266444,0.0021513461,0.0129106867,0.0082051046,330
2020-04-27,1,-0.004919099,0.0010194413,0.005179809,-0.002807928,0.0083672904,0.0156774469,0.0191133275,0.0005379426,0.0021799531,0.0131445438,0.0080738227,331
2020-04-28,1,-0.004621492,0.0010223742,0.0050288779,-0.002834767,0.007977746,0.0169069379,0.0193600796,0.0005986053,0.0022261605,0.0132268712,0.007979591,332
2020-04-29,1,-0.004568705,0.0008458682,0.0044394907,-0.003074234,0.0074659193,0.0163074022,0.018348706,0.0004380294,0.0022251053,0.0126740228,0.0077994703,333
2020-04-30,1,-0.004248529,0.0011899893,0.0053254545,-0.002394523,0.0077336284,0.0165372527,0.0184987174,0.0006062237,0.0022891826,0.0121982524,0.0076129823,334
2020-05-01,1,-0.004266602,0.0014136997,0.0054496339,-0.002360698,0.0084271003,0.0152040829,0.0175059594,0.0007390255,0.0022454336,0.012350797,0.007535962,335
2020-05-04,1,-0.004579143,0.0012339409,0.0048481968,-0.002540727,0.0068226296,0.0137318566,0.0164701268,0.0006878917,0.0021448995,0.0114678339,0.007400029,336
2020-05-05,1,-0.004458463,0.0013819762,0.0052818339,-0.002499023,0.0068955715,0.0151299097,0.0169943697,0.0007281712,0.0020487985,0.0115189967,0.0073371365,337
2020-05-06,1,-0.004264263,0.0015370455,0.0054201064,-0.002333385,0.0066982899,0.0148269341,0.016754879,0.0008750494,0.002014981,0.0117984526,0.0073625077,338
2020-05-07,1,-0.004262532,0.0016419304,0.0055376951,-0.002349805,0.0068205277,0.0147923552,0.016764829,0.0008676093,0.0019363308,0.0111246195,0.0072002562,339
2020-05-08,1,-0.004024576,0.0017474103,0.005566657,-0.002199369,0.0068085859,0.0143149569,0.0170482651,0.0009011091,0.0019730377,0.0105683428,0.0071064211,340
2020-05-11,1,-0.003765179,0.0019638957,0.0055920912,-0.002102897,0.0066884094,0.0149595053,0.0173506016,0.0010439354,0.0020614251,0.0104881998,0.0071330421,341
2020-05-12,1,-0.003685404,0.0021231767,0.0057322759,-0.001984622,0.0067291799,0.014183264,0.0179098396,0.001063552,0.0020150657,0.0104265112,0.0070980739,342
2020-05-13,1,-0.00390119,0.0019972479,0.0051767396,-0.00217027,0.0062541223,0.0139570915,0.0167413445,0.0010149056,0.0019628096,0.0102133499,0.0069723759,343
2020-05-14,1,-0.004081598,0.0018459404,0.0047842403,-0.002336078,0.0062968215,0.0134584059,0.0163640768,0.0009971128,0.0019079011,0.0092707118,0.0069257455,344
2020-05-15,1,-0.003835222,0.0018989532,0.0047949322,-0.002276522,0.0063555767,0.0134257603,0.0169631488,0.0009462982,0.0019283386,0.0102593497,0.0068984601,345
2020-05-18,1,-0.003667515,0.0018155021,0.0050248669,-0.002172838,0.006452697,0.0131394879,0.0183398279,0.0008602151,0.0018883428,0.0101842849,0.0070221387,346
2020-05-19,1,-0.003269871,0.0020638183,0.0051408152,-0.002089712,0.0063929984,0.0130448935,0.0186929183,0.0009730973,0.0020564359,0.0101953725,0.0069495127,347
2020-05-20,1,-0.003340398,0.0019813294,0.0049133596,-0.002154809,0.0065044142,0.0127204131,0.0184765542,0.0009302767,0.001990578,0.0096247027,0.0068164244,348
2020-05-21,1,-0.003076981,0.0021818439,0.0050642948,-0.001936351,0.0067402241,0.0124121047,0.0184826864,0.0010328441,0.0020861224,0.0092765999,0.0066397635,349
2020-05-22,1,-0.003097812,0.0020808728,0.0047293555,-0.001950242,0.0062649996,0.0124232934,0.0173974591,0.0009759687,0.0020679746,0.0091265628,0.0065092684,350
2020-05-26,1,-0.002998809,0.00213621,0.0046591086,-0.001907284,0.0060291183,0.011796882,0.0178531928,0.0009936288,0.0020761264,0.0092343738,0.0062941364,351
2020-05-27,1,-0.002719557,0.0020364409,0.0043452197,-0.001855179,0.0058612812,0.0116277246,0.0160196873,0.000889224,0.0022230818,0.0094902213,0.0062763799,352
2020-05-28,1,-0.002443286,0.002066421,0.0042974469,-0.001857931,0.0056676481,0.0113437459,0.0146787633,0.000869832,0.0023448344,0.010083076,0.0062459572,353
2020-05-29,1,-0.002401046,0.0020564519,0.0041818727,-0.001867716,0.0054908247,0.0107492643,0.0141893603,0.0008726174,0.0023320015,0.0099329109,0.0063396391,354
2020-06-01,1,-0.002265478,0.0020256422,0.0043307845,-0.001771842,0.0057563695,0.011153279,0.0153132481,0.0008405103,0.0023484323,0.0098534434,0.0064110616,355
2020-06-02,1,-0.002155493,0.0021489973,0.0042080818,-0.001759553,0.0058456598,0.0125781107,0.0146299962,0.0009362741,0.0023122534,0.0097181311,0.0062361379,356
2020-06-03,1,-0.001977623,0.002184892,0.0043832173,-0.00171051,0.0057464648,0.0118597045,0.0142741313,0.0009012341,0.0023703371,0.0095640432,0.0062520179,357
2020-06-04,1,-0.001734743,0.0022265685,0.0043582266,-0.001725779,0.0056887814,0.0115680605,0.0135882144,0.0008820495,0.002489987,0.0093098706,0.0062279645,358
2020-06-05,1,-0.001712011,0.0021032962,0.0040040388,-0.001880821,0.0055028449,0.0110687788,0.0132655152,0.0008577786,0.002527372,0.0086435418,0.0060587087,359
2020-06-08,1,-0.001403601,0.0024092834,0.0044441814,-0.00171384,0.0054561703,0.0111153685,0.0134194483,0.0009634863,0.0027438019,0.0097506795,0.0060288545,360
2020-06-09,1,-0.001184767,0.0024564987,0.0045015173,-0.001660174,0.005715672,0.0123076804,0.0125400079,0.0009853832,0.0027668494,0.0093876062,0.0059318789,361
2020-06-10,1,-0.001207941,0.0027993373,0.0045894524,-0.00162812,0.0061041093,0.0109252187,0.0130964423,0.0012111183,0.0026452184,0.0089578599,0.0057901069,362
2020-06-11,1,-0.001222324,0.0030720377,0.0052832886,-0.001545734,0.0061959798,0.0130137302,0.0138791141,0.0013003873,0.0025397925,0.0082690249,0.0058943644,363
2020-06-12,1,-0.002498548,0.0024577821,0.0041419674,-0.001965854,0.0058158033,0.0128435392,0.0129283088,0.0011229647,0.0021959933,0.0068214773,0.0056419867,364
2020-06-15,1,-0.002273687,0.002534354,0.0042411184,-0.001888365,0.0055678897,0.0115726197,0.0130944144,0.0011738458,0.0022943056,0.0067940082,0.0056913954,365
2020-06-16,1,-0.002094965,0.0026546664,0.0043053805,-0.001831907,0.0056395442,0.012556735,0.0136386501,0.001191371,0.002304016,0.0067785186,0.0055706645,366
2020-06-17,1,-0.001838245,0.0029379817,0.0047612928,-0.001661713,0.0057886141,0.0115280567,0.0127021795,0.0013252346,0.0023091011,0.0072847051,0.0057960982,367
2020-06-18,1,-0.001841805,0.0028940911,0.0047557343,-0.001621699,0.0059037237,0.0114653942,0.0129928679,0.0013264158,0.0022728626,0.0071446873,0.0057172683,368
2020-06-19,1,-0.001777159,0.0028684406,0.0049020115,-0.001736332,0.0059074272,0.0114594213,0.0125911951,0.0012717499,0.002293505,0.0069273666,0.0056464903,369
2020-06-22,1,-0.001879636,0.0027700416,0.0046929133,-0.001796369,0.0059937582,0.0112006535,0.0124771578,0.0012540245,0.0022643878,0.0068516698,0.0056277123,370
2020-06-23,1,-0.001758229,0.0030549713,0.0052054205,-0.001622522,0.0060350126,0.0102342373,0.0131084831,0.0013608018,0.0022754037,0.0067964501,0.0055105453,371
2020-06-24,1,-0.001655457,0.0032776396,0.0052545461,-0.001532445,0.006225306,0.0098908781,0.0124633141,0.001465986,0.0023114892,0.0071121319,0.0053960522,372
2020-06-25,1,-0.00206301,0.003027554,0.0047482719,-0.001738983,0.0060022484,0.0093479103,0.0117316534,0.0013672546,0.0021898994,0.0064122226,0.0051996537,373
2020-06-26,1,-0.001870126,0.003154376,0.0049359076,-0.001678337,0.0059957738,0.0096377378,0.0123510637,0.0014402321,0.0022193064,0.0069782895,0.0051107772,374
2020-06-29,1,-0.002269646,0.0027408891,0.0044369825,-0.002214638,0.0056649772,0.0093625295,0.0112893709,0.0012655673,0.0021119876,0.0063202575,0.0049788372,375
2020-06-30,1,-0.002050651,0.0029884604,0.0045895811,-0.001969884,0.005275928,0.0103738004,0.0110766367,0.0013865147,0.0021632947,0.0064249547,0.0050227868,376
2020-07-01,1,-0.001817421,0.0030564725,0.0050603807,-0.001823392,0.0057915162,0.0115864599,0.0119141465,0.0014067059,0.0022037805,0.0067883411,0.0051095807,377
2020-07-02,1,-0.001645714,0.0030013223,0.0050959588,-0.001660929,0.0065462466,0.0119704399,0.0117037411,0.001383828,0.0021848226,0.0069056284,0.0050742685,378
2020-07-06,1,-0.001505167,0.0029675079,0.0051674829,-0.001477039,0.0065240183,0.013115544,0.0116728968,0.0013484063,0.0022085271,0.0068609166,0.0050776311,379
2020-07-07,1,-0.001295895,0.0032583489,0.0055380017,-0.001283255,0.0077194901,0.0165814238,0.0121644825,0.0014812219,0.002319557,0.0070987739,0.0052122787,380
2020-07-08,1,-0.001413278,0.0031848414,0.0051911921,-0.001347637,0.0072000627,0.016498356,0.0120218606,0.0014460369,0.0022717879,0.0064751857,0.0051608488,381
2020-07-09,1,-0.001281979,0.0034361776,0.0055705953,-0.001256099,0.0075600435,0.0150004287,0.0128923187,0.0015624161,0.00227803,0.0064260983,0.0051464815,382
2020-07-10,1,-0.001321976,0.0034516095,0.0056191827,-0.00116211,0.0081205588,0.0150585589,0.0134848136,0.0015711355,0.0022112144,0.0056589555,0.0050410822,383
2020-07-13,1,-0.001116439,0.0034326494,0.0054434515,-0.001035101,0.0080935266,0.0166735381,0.0129474875,0.001536951,0.0023238045,0.0056054705,0.0049860846,384
2020-07-14,1,-0.001212154,0.0033394594,0.0046756673,-0.001208103,0.0073604429,0.0158745193,0.0114464213,0.0014973974,0.0023550624,0.0062704947,0.0051343709,385
2020-07-15,1,-0.001009391,0.0035049536,0.0047224022,-0.001150675,0.0069504831,0.0155702765,0.0122774609,0.0015802285,0.0025021806,0.0069342132,0.0053172175,386
2020-07-16,1,-0.00083651,0.0035493878,0.0046006852,-0.001175408,0.0062555226,0.0155710163,0.0113687189,0.0015843657,0.0025238571,0.0064132678,0.0053075805,387
2020-07-17,1,-0.000843939,0.0033522525,0.0040869741,-0.00119175,0.0061492466,0.015021042,0.010839411,0.0014653121,0.002530493,0.0065962671,0.0053238377,388
2020-07-20,1,-0.000753886,0.0032900554,0.0039043565,-0.001179487,0.0058102909,0.0147330552,0.0107839344,0.0014161177,0.0025361677,0.0064541735,0.0052836735,389
2020-07-21,1,-0.000624532,0.0035134322,0.0047555481,-0.00088228,0.0076009071,0.0169067679,0.0115502484,0.0015186572,0.0025277527,0.0059404043,0.005242021,390
2020-07-22,1,-0.000533366,0.0032951513,0.0043733315,-0.00093796,0.0072281766,0.0162323406,0.0106578933,0.0014157174,0.0025715558,0.0060309685,0.0052070926,391
2020-07-23,1,-0.000412526,0.0032916135,0.0046059372,-0.00088388,0.0068281484,0.0161602586,0.0107392828,0.0013763223,0.0025671456,0.0060694849,0.0051838049,392
2020-07-24,1,-0.000603734,0.0026586486,0.0035776832,-0.001209103,0.0063392972,0.0159602891,0.0096869902,0.0010334494,0.0025802664,0.0058811067,0.0051060074,393
2020-07-27,1,-0.000671773,0.0025979264,0.0033870175,-0.00126607,0.0063990051,0.0144461247,0.0096904502,0.0009916133,0.0026033848,0.0056062697,0.0049564568,394
2020-07-28,1,-0.000556488,0.0028647326,0.0036045322,-0.001124353,0.0064373772,0.0164386456,0.0102183581,0.0011407001,0.002538621,0.0051563752,0.0048038455,395
2020-07-29,1,-0.000627339,0.0026229268,0.0033521865,-0.001297591,0.0060993805,0.0158758131,0.0093862988,0.0010126152,0.002583384,0.0052576079,0.0047399669,396
2020-07-30,1,-0.000449363,0.002833663,0.0035144513,-0.001163301,0.0061067372,0.0155188173,0.0100208147,0.0011377689,0.0026473946,0.0057431455,0.0046517301,397
2020-07-31,1,-0.000468052,0.00295509,0.0034388241,-0.001065807,0.0060137176,0.0146744148,0.0102548157,0.0011847549,0.0025851632,0.0054729118,0.0046229009,398
2020-08-03,1,-0.000281221,0.0041661228,0.0034987941,-0.001369902,0.0052684249,0.0065122805,0.0099605549,0.0019290105,0.0026249346,0.0040578041,0.0042386438,399
2020-08-04,1,-0.000175285,0.0044385521,0.0046368457,-0.0013978,0.0046072278,0.0071679363,0.01099352,0.0020394932,0.002704459,0.0040025874,0.0043458506,400
2020-08-05,1,-0.000094172,0.0044716268,0.0042192747,-0.001458619,0.0046951593,0.0070118885,0.0113812369,0.0020772324,0.0027252883,0.0040469504,0.0042983928,401
2020-08-06,1,0.0000247086,0.0044647667,0.0041060188,-0.001415438,0.0050466183,0.0068311256,0.0112373716,0.0020331198,0.0028092869,0.0046458922,0.004362354,402
2020-08-07,1,0.0001193586,0.0048543366,0.0043813725,-0.001233824,0.0048725401,0.0063705077,0.0110574411,0.002290626,0.0028388874,0.0045825859,0.0042102897,403
2020-08-10,1,0.0001831841,0.0044731142,0.0039086421,-0.001282054,0.0045579817,0.006142887,0.0103677625,0.0020418874,0.0029316245,0.0047583933,0.004227549,404
2020-08-11,1,0.0002411615,0.0046062335,0.0033974935,-0.001288641,0.0042657906,0.0053646009,0.0099640386,0.0020988126,0.0029962777,0.0048095368,0.0041383035,405
2020-08-12,1,0.000109975,0.0041581698,0.0028321898,-0.001405843,0.0039250367,0.005181978,0.0089073065,0.0018403877,0.0029846299,0.0046057927,0.0040479899,406
2020-08-13,1,0.000269033,0.0045334315,0.0034100274,-0.001216805,0.0043486564,0.0087206328,0.010713158,0.002037508,0.0029951938,0.0050496617,0.0042683115,407
2020-08-14,1,0.0002654265,0.0047069714,0.0033019996,-0.00115003,0.0041516378,0.0094006776,0.0104640909,0.0021326675,0.0029558852,0.0048369685,0.0040757928,408
2020-08-17,1,0.0002849232,0.0046388748,0.0032673175,-0.001231288,0.0040122893,0.0094917615,0.0105566658,0.0020870102,0.0029124199,0.0049786022,0.0040581598,409
2020-08-18,1,0.0003577325,0.0045514839,0.0033573019,-0.001151291,0.004185952,0.0107577161,0.0125538428,0.0020247994,0.0028074685,0.0046974808,0.0040666171,410
2020-08-19,1,0.000403706,0.0046047892,0.0034249977,-0.000887348,0.0049847814,0.0110369296,0.0119886699,0.0020810863,0.0028389825,0.004287663,0.0041456597,411
2020-08-20,1,0.0003527666,0.0045660843,0.003182858,-0.0009639,0.0045572015,0.0107432594,0.0114007184,0.0020424093,0.0028030466,0.0041289153,0.0041296922,412
2020-08-21,1,0.0004073287,0.0047968149,0.003631817,-0.000754502,0.0046201676,0.0120369431,0.0110876072,0.002192051,0.0027677835,0.0037881885,0.0041738394,413
2020-08-24,1,0.0004823116,0.0053929061,0.0034081534,-0.000752178,0.0039311957,0.0115430986,0.0123383486,0.0024539635,0.0027970318,0.0035596989,0.0042437375,414
2020-08-25,1,0.0006336045,0.0054817641,0.0034155645,-0.000690488,0.00398929,0.0108548617,0.0120310398,0.0025004187,0.0029266973,0.0030377808,0.004137758,415
2020-08-26,1,0.0007130571,0.0053049468,0.0036393169,-0.000561368,0.0041744507,0.0107261652,0.011773196,0.002388073,0.0029393751,0.0032902013,0.004095576,416
2020-08-27,1,0.0008566976,0.0054191808,0.0040469577,-0.000320227,0.0047069954,0.0118015638,0.0114517415,0.0024867694,0.0029691268,0.0029308322,0.0040714848,417
2020-08-28,1,0.0009123122,0.0051925206,0.0045039479,-0.000430029,0.004447217,0.0119052984,0.0107515874,0.0023573047,0.0030175247,0.0031474048,0.0040784626,418
2020-08-31,1,0.0010266622,0.0051060512,0.0046445436,-0.000366776,0.0044009691,0.0115406787,0.0119183561,0.0022827797,0.0030468491,0.0033454463,0.0040952753,419
2020-09-01,1,0.0010165988,0.0054831397,0.0042381004,-0.000429833,0.0044543999,0.0148908652,0.0121893891,0.0024792086,0.0030262259,0.0029687551,0.004010776,420
2020-09-02,1,0.0011162654,0.0059277432,0.0043266095,-0.000268281,0.0045043955,0.0118540567,0.0130424048,0.0027053345,0.0030288797,0.0028083178,0.0037258005,421
2020-09-03,1,0.0014380591,0.0055709822,0.0046710527,0.0001109587,0.0045819327,0.0115170069,0.0140901483,0.0024485391,0.0031278647,0.0032516907,0.003827325,422
2020-09-04,1,0.0004139637,0.00438614,0.0032576932,-0.000493233,0.0040950394,0.0122373275,0.0123174295,0.001854885,0.0029901771,0.0030746688,0.0037297052,423
2020-09-08,1,0.0003014471,0.0043463931,0.0029008137,-0.000817617,0.0035332315,0.0124358143,0.0111537879,0.0018413559,0.0029822182,0.0027007769,0.0036250783,424
2020-09-09,1,-0.000350038,0.0033593688,0.0016871072,-0.00123926,0.0030081399,0.0159012193,0.0098397738,0.0013347705,0.0029346985,0.0025121978,0.0035198841,425
2020-09-10,1,-0.000152745,0.0038378382,0.0025990748,-0.001070168,0.0037533354,0.0180272034,0.0122586505,0.0015734048,0.002978066,0.0028329125,0.0037320565,426
2020-09-11,1,-0.00046565,0.0033530855,0.0019579698,-0.001226266,0.0033006807,0.0173968108,0.0112516495,0.0013392968,0.0029135496,0.0024045356,0.0035673344,427
2020-09-14,1,-0.000417953,0.0031375402,0.0017887681,-0.00129897,0.0029442829,0.0171566988,0.0105379056,0.001208062,0.0029097189,0.0022011617,0.0035939607,428
2020-09-15,1,-0.000257559,0.0034944778,0.0019129252,-0.001339787,0.0026021785,0.0195843434,0.0124352074,0.0013686185,0.0029655319,0.0028080558,0.0035990698,429
2020-09-16,1,-0.000158338,0.0034744803,0.0022454875,-0.001152955,0.0029364827,0.0202654006,0.0123866004,0.0013594471,0.0029338593,0.0026796236,0.003607783,430
2020-09-17,1,-0.000182975,0.0030339398,0.001822762,-0.001319779,0.00254344,0.0197300875,0.0109154616,0.0011132522,0.0029464275,0.0026700789,0.0035458834,431
2020-09-18,1,-0.000308645,0.0027837495,0.0015742549,-0.001500199,0.0021339076,0.0191777179,0.0105732451,0.0009818955,0.0028900573,0.0025790577,0.0034302251,432
2020-09-21,1,-0.000575548,0.0023187217,0.0012908104,-0.001767913,0.0018782562,0.0184033938,0.0098323133,0.0007367533,0.0028740832,0.0028122273,0.0034816349,433
2020-09-22,1,-0.000635535,0.0026956332,0.0015137167,-0.001907939,0.0015889649,0.0176939146,0.0104601529,0.0009381498,0.0027317852,0.0016234756,0.0030090991,434
2020-09-23,1,-0.000484426,0.0028742428,0.0020239871,-0.001676024,0.00286551,0.0158208248,0.0104544505,0.0010221723,0.0027539435,0.0010840905,0.0028937054,435
2020-09-24,1,-0.000937188,0.0022626542,0.0012886825,-0.002064044,0.0022901222,0.0159057396,0.0094196842,0.0007203592,0.0026098373,0.0010315892,0.0028605413,436
2020-09-25,1,-0.000870739,0.0023757041,0.0015597954,-0.001949057,0.0023766581,0.0158935533,0.0098257961,0.000778626,0.0025736577,0.001075106,0.0028601741,437
2020-09-28,1,-0.000691249,0.0028465352,0.0020443615,-0.00181101,0.0027771981,0.0162411641,0.0112068011,0.0010583718,0.0026188745,0.0020510988,0.0029245219,438
2020-09-29,1,-0.000483853,0.0031311357,0.0021848045,-0.001652774,0.0032591255,0.0163787024,0.0112301916,0.0011872765,0.0026965084,0.0020375126,0.0030355301,439
2020-09-30,1,-0.00054298,0.0029924793,0.0019261203,-0.001593685,0.0030555064,0.0160987732,0.0114477959,0.0010697477,0.0026019357,0.002135031,0.0030061913,440
2020-10-01,1,-0.000422779,0.0031631266,0.002225097,-0.001587061,0.0029669548,0.0161120258,0.0119212306,0.0011864622,0.0026689175,0.0027849421,0.0031465683,441
2020-10-02,1,-0.000311858,0.0032398653,0.0024133457,-0.001415413,0.0034184239,0.0165647392,0.0117632493,0.0011892841,0.0026385938,0.0028526265,0.0029785972,442
2020-10-05,1,-0.000450882,0.0027546506,0.0017282374,-0.001659182,0.0029586226,0.0162871819,0.0103503659,0.0009323286,0.0026021805,0.0028201577,0.0028935822,443
2020-10-06,1,-0.000251286,0.0031356236,0.0021546305,-0.001445701,0.0033542719,0.0160125559,0.0117576655,0.001115159,0.0026327631,0.0032863231,0.0030639279,444
2020-10-07,1,-0.000493111,0.0027030358,0.0016636592,-0.001686733,0.0028633776,0.0155699605,0.0117471319,0.0009403002,0.0025531504,0.0030896564,0.0029388922,445
2020-10-08,1,-0.000262189,0.0028997655,0.0020623258,-0.001614857,0.0035000054,0.015654426,0.0119203349,0.0009983641,0.0026379752,0.003781478,0.0030605029,446
2020-10-09,1,-0.000102248,0.0028524334,0.0021099331,-0.001426815,0.0034314604,0.015430938,0.0111636971,0.0009850007,0.0026871351,0.0036837221,0.0031113615,447
2020-10-12,1,0.0000253538,0.0030564488,0.0026222282,-0.001221192,0.0040298882,0.0152944939,0.010557149,0.0010549125,0.00269734,0.0040710649,0.0032662274,448
2020-10-13,1,0.0001773288,0.0038494105,0.0031470653,-0.000828001,0.0047336262,0.0134096426,0.0114560451,0.00148826,0.0027213078,0.0038389918,0.0032752901,449
2020-10-14,1,0.0000883823,0.0034344995,0.0032377107,-0.000818385,0.0047219975,0.0129686011,0.0112693215,0.0012544309,0.0025960862,0.0039295865,0.0030625264,450
2020-10-15,1,0.0000105828,0.0034076591,0.0029890948,-0.000845875,0.0041131692,0.0132217906,0.0107177771,0.001244555,0.0025465021,0.0030997602,0.0030084969,451
2020-10-16,1,0.0000107303,0.0033128378,0.0028195104,-0.000904613,0.0039161115,0.0127133672,0.0101649993,0.0011899126,0.0025525557,0.0032940531,0.0029123153,452
2020-10-19,1,0.0000291173,0.003079833,0.0027729376,-0.00082132,0.0035364759,0.0123689352,0.0095311432,0.0010505891,0.0025520094,0.0036574005,0.0029447901,453
2020-10-20,1,-0.00023822,0.0026926429,0.0021920115,-0.001100937,0.0032114368,0.0120088613,0.0088160612,0.000868208,0.0024379735,0.0033337799,0.0027099432,454
2020-10-21,1,-0.000166456,0.0028404271,0.0022017618,-0.000945622,0.0031488147,0.0111611623,0.0089578122,0.0009469098,0.0024746972,0.0031684969,0.0027065061,455
2020-10-22,1,-0.000174135,0.0027323576,0.0021837856,-0.000701171,0.0029241779,0.0110105456,0.0084599589,0.0008915163,0.0024703317,0.0031086614,0.0026309128,456
2020-10-23,1,-0.000052323,0.002567383,0.0021586131,-0.000561073,0.0028709819,0.0108916097,0.0077564049,0.0007844554,0.0025083552,0.003320449,0.0026959906,457
2020-10-26,1,0.0000261575,0.0024558865,0.0022634031,-0.000385012,0.0030390166,0.0105958695,0.0081633763,0.0007140702,0.0025337936,0.0036647614,0.0026806759,458
2020-10-27,1,-0.000239709,0.0024297493,0.001614427,-0.000730348,0.0029796345,0.0103808134,0.0073253051,0.000724128,0.0023990482,0.0029644415,0.0025565009,459
2020-10-28,1,-0.000260504,0.0025849494,0.0019212826,-0.000629122,0.0034502618,0.0102114051,0.0078063043,0.0008015842,0.0023436853,0.0026306217,0.0024454636,460
2020-10-29,1,-0.001021686,0.0019053221,0.0008325279,-0.001289744,0.002979488,0.0098468458,0.0069915348,0.0005119058,0.0021388833,0.0020095087,0.0022612156,461
2020-10-30,1,-0.00088536,0.0023813943,0.0010500219,-0.000948116,0.0029938842,0.009157998,0.0079738276,0.0007815692,0.0021569984,0.0013205835,0.0020602706,462
2020-11-02,1,-0.000989981,0.0015498962,0.0008044594,-0.000540769,0.0022860815,0.0087986427,0.0067819662,0.0003348343,0.002160683,0.0013707012,0.0020049447,463
2020-11-03,1,-0.000789108,0.0015225132,0.0007837223,-0.000488769,0.0020571844,0.0090607407,0.0066725877,0.0002963339,0.0022356069,0.0019545676,0.0021271596,464
2020-11-04,1,-0.000551123,0.0017201089,0.0012306591,-0.000345028,0.0023208152,0.0100106735,0.0078903829,0.0003970941,0.0023070989,0.0027449193,0.002083999,465
2020-11-05,1,-0.000338796,0.0022509325,0.0022774084,0.0003083888,0.0037479557,0.0085873123,0.0101023416,0.0007336107,0.0022891519,0.0059145944,0.0021627635,466
2020-11-06,1,-0.000136436,0.0027047678,0.0029433876,0.000403995,0.0040606034,0.0090756129,0.0106981212,0.0009874592,0.0023218156,0.0056203373,0.00217474,467
2020-11-09,1,-0.000118136,0.0026371932,0.0029377411,0.0003694084,0.0039523223,0.0087148924,0.0113469534,0.0009426995,0.0023569565,0.005066577,0.0023582692,468
2020-11-10,1,0.0001661734,0.002324026,0.0023448039,0.0003631494,0.0030938599,0.0084138422,0.0083112625,0.0007419375,0.0027265687,0.0052086412,0.0025793181,469
2020-11-11,1,0.000159226,0.0022560072,0.0015525436,0.0001928398,0.0023095935,0.0079670448,0.0060769348,0.000704503,0.0029074319,0.0054177528,0.0027237201,470
2020-11-12,1,0.000262031,0.0026450436,0.0021075499,0.0002461028,0.0029011697,0.007800932,0.0077349011,0.0009143623,0.0028683247,0.004965777,0.0026277254,471
2020-11-13,1,0.0001232568,0.0025821525,0.001967708,0.0002010606,0.0026781515,0.0075034536,0.0077134351,0.0008870116,0.0027814693,0.0051144985,0.0026437842,472
2020-11-16,1,0.0003474165,0.0025568498,0.002047674,0.0003779234,0.0027868291,0.0072609399,0.0069258666,0.0008564543,0.0028559492,0.0051458028,0.0027520523,473
2020-11-17,1,0.0005257392,0.0026467201,0.0020887016,0.000375123,0.0027316778,0.0070451123,0.0073175317,0.0008901922,0.0030084793,0.0051373241,0.0028174977,474
2020-11-18,1,0.0004475513,0.0025133316,0.0017804477,0.0002781059,0.0027687734,0.0076726715,0.0070131993,0.0008123967,0.0029992377,0.0047769917,0.0026874821,475
2020-11-19,1,0.000249325,0.0023253838,0.0014151797,0.0001227305,0.0025941459,0.008218798,0.0069548511,0.0007163815,0.0028977071,0.0042366509,0.0025314567,476
2020-11-20,1,0.0003213685,0.0023696458,0.0015378469,0.0002272098,0.0026192588,0.0084884229,0.0068040865,0.0007403942,0.0028730732,0.0035643366,0.0024799171,477
2020-11-23,1,0.0002189296,0.0021918764,0.0013121262,0.0000659138,0.0025277438,0.0081904611,0.0059517106,0.0006407627,0.0027878365,0.0034169713,0.0024047434,478
